,article
15259,24628511
15260,31911908
15261,11236271
15262,18460879
15263,10344633
15264,16876064
15265,25301630
15266,19370775
15267,33840410
15268,32648041
15269,25173339
15270,29459947
15271,22495321
15272,17054314
15273,33909162
15274,24756912
15275,25499703
15276,31010149
15277,18509313
15278,18280333
15279,17764831
15280,11786477
15281,26239685
15282,32922437
15283,8296839
15284,14616700
15285,16358556
15286,8410225
15287,27760078
15288,20938617
15289,13104403
15290,16614253
15291,34149371
15292,23563266
15293,30249296
15294,24411546
15295,28744995
15296,34187576
15297,30530465
15298,22293003
15299,24285434
15300,26209707
15301,2621403
15302,5000927
15303,27293410
15304,15118543
15305,21615440
15306,29649218
15307,25525118
15308,9363458
15309,25125236
15310,30745580
15311,14633796
15312,22844629
15313,26226137
15314,34395266
15315,33669240
15316,21686645
15317,18355309
15318,15330028
15319,26852178
15320,18049300
15321,22836457
15322,32490589
15323,29102486
15324,3819785
15325,22009909
15326,25883148
15327,15693551
15328,19864669
15329,31848674
15330,21737848
15331,22610061
15332,34330569
15333,3284334
15334,20205264
15335,11846609
15336,34795343
15337,12870106
15338,31855139
15339,15736028
15340,4337956
15341,15028347
15342,28730517
15343,14571126
15344,9486895
15345,30050711
15346,16362392
15347,2189056
15348,28203177
15349,20564305
15350,30518663
15351,9101105
15352,27098769
15353,3350995
15354,16584785
15355,18427621
15356,24032104
15357,15947177
15358,21958324
15359,33327228
15360,22465082
15361,15356813
15362,29458414
15363,28797780
15364,17631437
15365,5276909
15366,27755371
15367,24375920
15368,28934838
15369,21034896
15370,4286956
15371,26598546
15372,26960505
15373,18436180
15374,2169452
15375,20949293
15376,19303137
15377,27261619
15378,19556464
15379,22567521
15380,30275987
15381,3041113
15382,29780819
15383,32600846
15384,19351775
15385,9807577
15386,9095491
15387,16369758
15388,15115832
15389,22850410
15390,637579
15391,29644168
15392,18647520
15393,17201230
15394,16528377
15395,9528031
15396,27213069
15397,15363452
15398,12270364
15399,23955368
15400,22312495
15401,23150856
15402,17211158
15403,33342491
15404,27801516
15405,16627220
15406,15257378
15407,33665524
15408,23147284
15409,16084855
15410,27667800
15411,9074370
15412,28739328
15413,3292661
15414,12960653
15415,34462823
15416,13547374
15417,24639305
15418,30198059
15419,32993556
15420,28652755
15421,23177514
15422,27250108
15423,24552284
15424,938325
15425,28843029
15426,14580029
15427,7138069
15428,27663683
15429,27994881
15430,11979143
15431,1546904
15432,28959504
15433,18629589
15434,32247013
15435,27592500
15436,9090379
15437,18510672
15438,34031387
15439,32552393
15440,8971511
15441,13364889
15442,22933692
15443,28300772
15444,8370981
15445,22763812
15446,34576978
15447,11574566
15448,18317842
15449,19239719
15450,19546611
15451,23821321
15452,27907894
15453,15975606
15454,32752088
15455,21835823
15456,23456355
15457,26135651
15458,15533497
15459,19073967
15460,3124045
15461,30409114
15462,34915928
15463,18833216
15464,15027977
15465,34975913
15466,30222747
15467,31770237
15468,21541716
15469,8961975
15470,16361598
15471,8356273
15472,31795314
15473,24754294
15474,32206051
15475,11172179
15476,23796680
15477,23602169
15478,21519557
15479,25359507
15480,9694518
15481,25758562
15482,27563613
15483,10442614
15484,20223017
15485,12242346
15486,23771592
15487,30285559
15488,29450045
15489,10587182
15490,19389850
15491,25652421
15492,19539236
15493,13917390
15494,660667
15495,22547079
15496,26263931
15497,21321612
15498,25252221
15499,28153626
15500,28967485
15501,2080712
15502,1531325
15503,26770394
15504,19651833
15505,28826417
15506,26673735
15507,11458044
15508,7006912
15509,15551259
15510,18283389
15511,9054938
15512,33042901
15513,6185172
15514,27535979
15515,20167278
15516,33672582
15517,25290807
15518,166651
15519,9393667
15520,22868593
15521,15283183
15522,23642721
15523,26568925
15524,14513395
15525,26244308
15526,32493368
15527,25665791
15528,26677103
15529,26320112
15530,33362680
15531,26077742
15532,21131350
15533,6194571
15534,29395269
15535,17548726
15536,23718320
15537,4547466
15538,10803809
15539,32962069
15540,10392295
15541,20073616
15542,30513496
15543,1467595
15544,26579623
15545,21226580
15546,8431062
15547,20098284
15548,10021338
15549,25481229
15550,25827968
15551,31641673
15552,25132198
15553,15115014
15554,31890031
15555,32337301
15556,22223759
15557,27789546
15558,29973652
15559,7444390
15560,27317986
15561,34433873
15562,7943031
15563,25633059
15564,30916659
15565,16786875
15566,18650514
15567,26139970
15568,15756234
15569,25838373
15570,27260938
15571,22208935
15572,26359985
15573,23756698
15574,16678364
15575,6245599
15576,15172245
15577,23830673
15578,26252066
15579,18852677
15580,19763161
15581,22197934
15582,24291276
15583,9471934
15584,2251740
15585,12612752
15586,30987134
15587,34893071
15588,1798888
15589,32698798
15590,26890305
15591,18844834
15592,28892309
15593,17186463
15594,21162757
15595,12659663
15596,27172530
15597,23108297
15598,14765103
15599,16156837
15600,28741618
15601,19879861
15602,9378233
15603,25615249
15604,32265911
15605,10583959
15606,25120493
15607,19172412
15608,28251554
15609,25666611
15610,26246707
15611,17620435
15612,22499102
15613,27618896
15614,27156759
15615,27639837
15616,16326099
15617,8187425
15618,21565955
15619,2862206
15620,32966930
15621,17939933
15622,28277775
15623,24765483
15624,27680525
15625,26892023
15626,2318432
15627,1521813
15628,17508312
15629,10350425
15630,3564216
15631,32451107
15632,20038883
15633,8421476
15634,20558021
15635,22550449
15636,23150612
15637,22654082
15638,19936782
15639,29421979
15640,26433844
15641,26220405
15642,2197679
15643,6604418
15644,24255751
15645,26224796
15646,29433850
15647,25910593
15648,29210200
15649,26347498
15650,7866943
15651,21116184
15652,34458510
15653,2781011
15654,30538871
15655,24840595
15656,18809609
15657,3084904
15658,23047823
15659,23319325
15660,11919310
15661,20383619
15662,28000302
15663,25769965
15664,12364377
15665,28084648
15666,19850369
15667,31014281
15668,19141163
15669,32386565
15670,33712077
15671,26543284
15672,29323344
15673,8490379
15674,15661905
15675,22130308
15676,27549925
15677,23824389
15678,34456492
15679,29846662
15680,11019843
15681,27847806
15682,33394574
15683,10530465
15684,27011036
15685,24696858
15686,28776046
15687,21768235
15688,16688067
15689,9302305
15690,25216422
15691,29891526
15692,6261701
15693,18715299
15694,30363615
15695,2656346
15696,24617176
15697,2666113
15698,34563006
15699,29501108
15700,24782338
15701,2009765
15702,27220081
15703,27293917
15704,27789416
15705,26099697
15706,27402553
15707,426186
15708,9069593
15709,16415305
15710,11315976
15711,11818808
15712,21471333
15713,31144270
15714,28461259
15715,12075865
15716,32965574
15717,1266573
15718,28701298
15719,17478361
15720,34100120
15721,30543658
15722,27398937
15723,15100949
15724,18487540
15725,31011460
15726,18330584
15727,22267908
15728,25501133
15729,29392441
15730,10912876
15731,21031063
15732,28609832
15733,14610142
15734,16960291
15735,28910635
15736,25551309
15737,15852519
15738,23364566
15739,24125863
15740,29871662
15741,24671772
15742,22995692
15743,23554732
15744,12652405
15745,29467580
15746,32000802
15747,23897027
15748,24699038
15749,26953086
15750,32044563
15751,13511630
15752,30653161
15753,30340570
15754,27960236
15755,1316323
15756,30503891
15757,25527883
15758,16101829
15759,23783513
15760,19633904
15761,31029119
15762,19483660
15763,19696610
15764,16717171
15765,19410196
15766,27282851
15767,27247514
15768,29223010
15769,9667488
15770,8250529
15771,29308082
15772,6423084
15773,10976985
15774,15059883
15775,15579795
15776,7758927
15777,20210482
15778,34211785
15779,30109401
15780,2918156
15781,24799801
15782,6815224
15783,25788231
15784,12733425
15785,26304966
15786,7883965
15787,28571597
15788,29856549
15789,1139039
15790,6448929
15791,25958001
15792,33114609
15793,33137605
15794,19568472
15795,26928461
15796,4295804
15797,26041408
15798,33456703
15799,14974869
15800,11877742
15801,10659013
15802,33389094
15803,24138871
15804,1403373
15805,22898487
15806,21308550
15807,18154591
15808,9475085
15809,22670141
15810,18336152
15811,27180915
15812,3945634
15813,28608463
15814,29395990
15815,24802844
15816,30564229
15817,22017761
15818,28261401
15819,34545509
15820,25325534
15821,15191337
15822,11473461
15823,21220619
15824,25022408
15825,17512548
15826,30042916
15827,25852297
15828,34012832
15829,20801681
15830,20586571
15831,29341291
15832,22641645
15833,24716899
15834,21464348
15835,15329413
15836,3324959
15837,28141624
15838,26587890
15839,16150940
15840,29344464
15841,30442205
15842,13776311
15843,25695332
15844,21143954
15845,8137959
15846,27541642
15847,30598839
15848,3703997
15849,22594978
15850,26680759
15851,20932094
15852,25349968
15853,9542729
15854,20956629
15855,30633186
15856,17560478
15857,10361191
15858,34679572
15859,33425409
15860,12767961
15861,17983812
15862,23181116
15863,10570428
15864,11807361
15865,17559451
15866,21567228
15867,32673784
15868,20280289
15869,10914918
15870,22899358
15871,23540548
15872,12435906
15873,19879731
15874,25073867
15875,28693793
15876,3309024
15877,24964980
15878,26507671
15879,26324142
15880,12808159
15881,27073505
15882,17284117
15883,28282780
15884,32655614
15885,30356867
15886,17368357
15887,32683811
15888,16174228
15889,27823946
15890,22935553
15891,24951446
15892,30806672
15893,19748223
15894,10743709
15895,24778401
15896,31019647
15897,34073340
15898,34152579
15899,24792891
15900,27664866
15901,25220878
15902,25735035
15903,21844839
15904,25839387
15905,19118230
15906,2430152
15907,24072416
15908,10849330
15909,34215343
15910,11157554
15911,1449178
15912,16142674
15913,16902740
15914,12607645
15915,27165006
15916,25676522
15917,34221269
15918,34322367
15919,26238698
15920,24768552
15921,17665830
15922,30997053
15923,24205253
15924,5540461
15925,33978788
15926,19865581
15927,9602620
15928,15142101
15929,27099816
15930,432687
15931,22368760
15932,28943552
15933,6727139
15934,8968890
15935,22735319
15936,12637913
15937,16632044
15938,29059609
15939,32809974
15940,26418759
15941,26504214
15942,25460456
15943,29125396
15944,26745319
15945,12027928
15946,27911120
15947,17599974
15948,25194597
15949,34094785
15950,26074026
15951,20411268
15952,22405555
15953,28005103
15954,24518616
15955,11518780
15956,23301733
15957,23021895
15958,24464319
15959,24943801
15960,26927863
15961,33409092
15962,7990195
15963,11093728
15964,26134282
15965,29076784
15966,27241383
15967,17185136
15968,8294387
15969,24036605
15970,23078737
15971,12121168
15972,24311634
15973,34203756
15974,27233691
15975,20498394
15976,24563870
15977,25894829
15978,22661537
15979,21387374
15980,21396606
15981,23738095
15982,16326116
15983,34368338
15984,24073345
15985,31236760
15986,34379310
15987,27381019
15988,18232064
15989,28940800
15990,16679975
15991,18521686
15992,15411151
15993,29970160
15994,12614757
15995,30121079
15996,7631561
15997,16718837
15998,23591405
15999,14657535
16000,701308
16001,3183010
16002,20411404
16003,22253138
16004,26240199
16005,25279532
16006,24124145
16007,23055548
16008,33329566
16009,17258546
16010,18755492
16011,30555647
16012,7715232
16013,28540147
16014,16037779
16015,19937043
16016,2930811
16017,24866619
16018,26312647
16019,3381869
16020,16484663
16021,16332642
16022,34283073
16023,27523660
16024,22331974
16025,21190880
16026,28922882
16027,31944605
16028,26677196
16029,23692627
16030,23800325
16031,9538480
16032,25674463
16033,26586978
16034,21264766
16035,26789910
16036,12100315
16037,25680596
16038,31856790
16039,16905032
16040,18001607
16041,30302392
16042,22076881
16043,11907072
16044,17359527
16045,28279594
16046,27406459
16047,8559387
16048,33024307
16049,29370995
16050,21369384
16051,26155228
16052,26812667
16053,34211862
16054,31223395
16055,19560239
16056,26047388
16057,22956064
16058,16190912
16059,12592303
16060,25755580
16061,15080311
16062,24888907
16063,30127749
16064,20494769
16065,18602080
16066,3368066
16067,16844972
16068,34904569
16069,21603311
16070,25596248
16071,29792303
16072,21324946
16073,21441134
16074,9573563
16075,16145217
16076,20433730
16077,17948091
16078,12366810
16079,1339144
16080,11679222
16081,25173340
16082,9759017
16083,18282805
16084,21536946
16085,9280283
16086,21471066
16087,34045194
16088,34837846
16089,16456600
16090,20525992
16091,29344780
16092,30042019
16093,14562125
16094,28902580
16095,3174660
16096,32268889
16097,31884198
16098,26265523
16099,21160459
16100,33747064
16101,34713137
16102,24342734
16103,7641412
16104,25599346
16105,25875217
16106,23923084
16107,26199302
16108,12716443
16109,18552679
16110,11678977
16111,10403855
16112,8885805
16113,8151252
16114,30570883
16115,28934845
16116,18277234
16117,28219691
16118,15133584
16119,12621137
16120,3763129
16121,27464983
16122,16518067
16123,15896501
16124,12907602
16125,20548948
16126,21652168
16127,25887827
16128,25045640
16129,30424892
16130,31522590
16131,26170609
16132,23495089
16133,24759820
16134,2909908
16135,19104936
16136,10982634
16137,22410711
16138,15005357
16139,33013871
16140,23037677
16141,9005281
16142,29905640
16143,19789314
16144,20443150
16145,24438858
16146,16906032
16147,27058201
16148,15057138
16149,29998023
16150,12060695
16151,27830781
16152,25042093
16153,25651787
16154,8204880
16155,9423795
16156,14083857
16157,16267253
16158,16291466
16159,29241730
16160,26679866
16161,31660317
16162,15458448
16163,15483283
16164,10443657
16165,34658563
16166,18521183
16167,27908840
16168,24552285
16169,10420228
16170,32202240
16171,25344295
16172,28738139
16173,7435795
16174,28691204
16175,24323245
16176,24657897
16177,23458713
16178,27042263
16179,27785103
16180,16719798
16181,29675791
16182,26383712
16183,22810696
16184,32997853
16185,21803920
16186,30413177
16187,29093038
16188,9973768
16189,33150188
16190,12633817
16191,3228283
16192,21044188
16193,25565732
16194,7191051
16195,26404827
16196,29480220
16197,24665583
16198,30619340
16199,31179132
16200,29486921
16201,25899697
16202,26847981
16203,27301603
16204,29363757
16205,29948466
16206,27899953
16207,17438235
16208,2246711
16209,16464124
16210,2527879
16211,23649926
16212,33794866
16213,21879662
16214,18462388
16215,21242778
16216,31629093
16217,33973028
16218,31244757
16219,20660216
16220,20046180
16221,21221559
16222,24206198
16223,22832773
16224,26805758
16225,25480873
16226,16783861
16227,30338180
16228,20805497
16229,25332842
16230,19805021
16231,29545831
16232,12574931
16233,26350538
16234,27018122
16235,25900731
16236,27745789
16237,15852284
16238,3652618
16239,11181871
16240,25255767
16241,24210227
16242,19636000
16243,22279400
16244,28720798
16245,20018913
16246,26033041
16247,26792709
16248,15651058
16249,28385256
16250,10382793
16251,12195981
16252,29571294
16253,18951455
16254,18506894
16255,11849863
16256,32194373
16257,16211384
16258,22460636
16259,26824681
16260,21694904
16261,29723576
16262,12660285
16263,15882278
16264,26051952
16265,9382470
16266,19530960
16267,17885064
16268,32675724
16269,26750696
16270,24310318
16271,12094863
16272,19808793
16273,26933622
16274,28537064
16275,11506102
16276,22923238
16277,9669351
16278,12627667
16279,21196691
16280,32946149
16281,15697163
16282,21870978
